x1,x2,x3,f(x1,x2,x3)
7629924,1927696,5.58,31.5,,
3027722,9634480,7.86,31.5,,
8517762,2611451,6.87,31.49,,
2596129,8997172,7.04,31.49,,
3552774,7359446,7.44,31.49,,
1141686,9685987,4.84,31.48,,
9823372,747198,3.95,31.47,,
5157339,1957438,4.63,31.47,,
2089628,2247676,3.16,31.45,,
5906833,3486680,6.61,31.45,,
5968400,6067597,8.77,31.45,,
7391501,5068211,8.92,31.45,,
6618343,5853890,9.07,31.45,,
8626322,5337586,9.88,31.45,,
1161686,5758341,3.77,31.44,,
5545524,1466548,4.15,31.44,,
3311692,7098111,7.06,31.44,,
6573966,4373803,7.81,31.44,,
4616876,8730983,9.25,31.44,,
2186726,5693440,5.14,31.43,,
4339334,3246319,5.47,31.43,,
6912332,2821086,6.44,31.42,,
4321664,7247815,8.16,31.41,,
4247312,1847321,4.08,31.4,,
1936270,7174464,5.43,31.4,,
2884086,5497228,5.81,31.39,,
6401201,7115545,9.84,31.38,,
2309328,4498651,4.7,31.37,,
9193147,4874331,9.76,31.36,,
8648271,603168,3.33,31.35,,
427875,8867325,2.84,31.34,,
2648521,3903757,4.69,31.34,,
5884359,2534862,5.64,31.33,,
9328971,2209111,6.63,31.33,,
1686661,4937219,4.21,31.32,,
9129278,2640783,7.17,31.32,,
2101026,8376660,6.12,31.31,,
3387607,1288955,3.05,31.3,,
1775018,2669192,3.18,31.3,,
4462621,5653570,7.33,31.3,,
3938370,7282940,7.82,31.3,,
9556650,813225,4.07,31.29,,
4426578,1853228,4.18,31.29,,
4158304,4346347,6.21,31.29,,
3678334,6957823,7.39,31.28,,
6569272,4906502,8.29,31.28,,
8146787,4985577,9.31,31.28,,
1759960,2250473,2.91,31.27,,
1210837,5462955,3.76,31.27,,
1098480,6419703,3.88,31.27,,
9117068,2020075,6.27,31.27,,
3295926,5818641,6.4,31.27,,
4108366,4832686,6.51,31.27,,
6132042,3590095,6.85,31.27,,
4282077,6371546,7.63,31.27,,
5620162,7060200,9.2,31.27,,
3905760,2179728,4.26,31.26,,
3084920,5802975,6.18,31.26,,
8623870,4588836,9.19,31.26,,
6910229,6291161,9.63,31.26,,
857245,8635856,3.98,31.22,,
4502068,1847412,4.22,31.22,,
3606767,4523657,5.91,31.22,,
4707099,1764441,4.21,31.21,,
5067563,2659158,5.37,31.21,,
5133036,6795988,8.64,31.21,,
4662530,7745921,8.79,31.21,,
7487932,5055970,9,31.21,,
4466849,5992694,7.57,31.2,,
2904456,3779330,4.85,31.19,,
3963123,5991280,7.13,31.19,,
6332831,4329647,7.66,31.19,,
9452652,4830150,9.88,31.19,,
6415707,6936547,9.76,31.17,,
8918813,2372384,6.73,31.16,,
8132370,3205681,7.47,31.16,,
7071023,4668023,8.41,31.16,,
5250349,7779303,9.35,31.16,,
9244895,1147534,4.77,31.15,,
2002963,5461606,4.84,31.15,,
3248100,7326438,7.14,31.15,,
6612567,6619857,9.69,31.14,,
4489374,8417434,9,31.13,,
254746,7892730,2.08,31.12,,
1779694,7617777,5.39,31.12,,
4669026,5671662,7.54,31.12,,
2768117,1870183,3.33,31.11,,
3511699,2345951,4.2,31.11,,
3883279,6217217,7.2,31.11,,
4683985,9695640,9.87,31.11,,
2580477,2086600,3.4,31.09,,
1293096,9454024,5.12,31.09,,
3341355,4941001,5.95,31.09,,
3723576,5146332,6.41,31.09,,
4771645,7416595,8.71,31.09,,
342359,8624327,2.52,31.08,,
2496430,6562872,5.93,31.08,,
4338334,4136462,6.21,31.08,,
4795122,4716653,6.97,31.08,,
7289168,4565465,8.45,31.07,,
2892484,6090034,6.15,31.04,,
4517121,4983491,6.96,31.04,,
8328974,4158196,8.63,31.04,,
852756,9116908,4.09,31.03,,
906754,4847862,3.08,31.02,,
2305848,1406793,2.64,31.01,,
2101245,6798335,5.54,31.01,,
6568422,5026291,8.43,31,,
928559,6852312,3.7,30.99,,
4541863,7213773,8.4,30.99,,
5619891,6653258,8.97,30.99,,
6661837,1687169,4.92,30.97,,
8720123,3471930,8.08,30.97,,
547039,428444,0.71,30.96,,
7962347,1455811,5,30.96,,
4876490,6447282,8.23,30.96,,
4268881,9840922,9.52,30.96,,
4408023,1454658,3.72,30.95,,
2702498,7842339,6.76,30.95,,
4704367,7260564,8.58,30.95,,
3741764,6024174,6.97,30.94,,
6987178,6223194,9.68,30.94,,
1592511,5894629,4.5,30.93,,
4273331,9506744,9.36,30.93,,
6147181,2209944,5.41,30.92,,
3609577,8402967,8.09,30.92,,
1955126,8919857,6.14,30.91,,
4323713,6595427,7.85,30.91,,
5143976,7088061,8.87,30.9,,
5542485,7341844,9.37,30.9,,
4529636,2602172,5.05,30.89,,
5811535,4050916,7.13,30.89,,
3396808,9172341,8.2,30.89,,
8262103,4788047,9.24,30.89,,
9260981,4946640,9.95,30.89,,
1112714,3290114,2.81,30.88,,
4303478,3205981,5.46,30.88,,
3806922,4554016,6.12,30.87,,
2109100,4059489,4.3,30.86,,
3275908,3221844,4.78,30.85,,
8496632,2469043,6.74,30.85,,
3055142,2240086,3.85,30.84,,
6046222,2042251,5.17,30.84,,
5893034,4289596,7.4,30.84,,
8534050,3569322,8.12,30.84,,
6452105,4768697,8.16,30.84,,
5492762,6305271,8.66,30.82,,
4824756,9423946,9.92,30.82,,
6922054,1335385,4.47,30.81,,
8890572,4172509,8.96,30.81,,
5687571,4482775,7.43,30.8,,
3742685,8242222,8.17,30.8,,
3148026,2205161,3.88,30.79,,
2020688,5365951,4.85,30.78,,
4563595,5939736,7.67,30.78,,
7407871,4758824,8.74,30.78,,
4277372,5518391,7.15,30.77,,
3357278,7303048,7.29,30.77,,
3732732,1239350,3.17,30.76,,
1688361,4636066,4.12,30.76,,
7880474,4658540,8.93,30.75,,
4232803,3574141,5.73,30.74,,
8298679,2055964,6.09,30.74,,
6459588,6534997,9.57,30.74,,
7701768,1780573,5.46,30.73,,
6829288,2424922,6,30.73,,
6005489,5610956,8.55,30.73,,
6454055,5454930,8.74,30.73,,
9614407,560748,3.42,30.71,,
1644521,5740413,4.53,30.71,,
5441590,5950588,8.39,30.69,,
7677814,2805088,6.85,30.67,,
8614898,4094563,8.76,30.66,,
8413863,766831,3.75,30.65,,
1560971,9003221,5.53,30.65,,
3482303,4664192,5.95,30.62,,
7314428,3915082,7.9,30.62,,
7170005,3912065,7.82,30.61,,
5471542,6614952,8.88,30.61,,
9566661,3408272,8.43,30.6,,
1536344,4441033,3.86,30.59,,
1264925,9716321,5.18,30.59,,
6183312,2427878,5.72,30.59,,
5357050,7736537,9.51,30.59,,
6321855,6942398,9.78,30.59,,
3629890,4782535,6.16,30.58,,
4472201,7075936,8.31,30.58,,
5214924,6941774,8.89,30.58,,
430964,8004141,2.74,30.56,,
9617576,1036858,4.67,30.55,,
7106085,5693104,9.4,30.55,,
6240423,6865426,9.67,30.55,,
8635929,1896551,5.98,30.54,,
9161061,662819,3.64,30.53,,
7148466,1619460,5.03,30.53,,
2955030,7105898,6.77,30.53,,
3986825,7340155,8,30.52,,
5582276,6123406,8.65,30.52,,
2668660,2337890,3.69,30.5,,
3897372,6420873,7.4,30.5,,
1710446,4627124,4.16,30.47,,
1879142,5225456,4.64,30.47,,
3719814,8992139,8.56,30.47,,
2555970,3666805,4.53,30.46,,
2792661,8975212,7.41,30.45,,
5009924,7082053,8.82,30.45,,
5962171,6068752,8.9,30.45,,
2583904,6849064,6.23,30.43,,
4094875,5313298,6.91,30.43,,
4272809,6441820,7.77,30.43,,
8658719,3727236,8.41,30.43,,
6781522,6303068,9.68,30.43,,
3841080,6356449,7.32,30.42,,
2731363,9965135,7.73,30.42,,
5851796,5104802,8.1,30.41,,
1508364,7339206,4.93,30.4,,
3314734,6626343,6.94,30.4,,
4158735,6539870,7.73,30.4,,
6529500,6680448,9.79,30.4,,
6994422,6449046,9.95,30.4,,
991024,5586334,3.49,30.39,,
6295976,1248177,4.15,30.39,,
9680508,2653196,7.51,30.39,,
4271347,8112166,8.72,30.39,,
468930,4102892,2.06,30.38,,
3658936,4763217,6.19,30.37,,
8971506,4517573,9.44,30.37,,
7681506,4507601,8.72,30.35,,
7707446,3893434,8.13,30.33,,
6087197,6988315,9.67,30.33,,
4114217,2574617,4.83,30.32,,
1809835,7851392,5.59,30.32,,
5366129,3401510,6.34,30.32,,
9951562,3713824,9.02,30.3,,
4725762,4496337,6.84,30.29,,
4217528,6982533,8.05,30.29,,
941058,8187507,4.12,30.28,,
7674669,3911952,8.14,30.27,,
6832985,6536254,9.92,30.27,,
798928,2625077,2.15,30.26,,
1116531,7949266,4.42,30.26,,
2551647,7009997,6.28,30.26,,
3819538,8915435,8.67,30.26,,
3862400,5239143,6.68,30.25,,
4975079,5813840,7.99,30.25,,
5514691,6636697,8.98,30.25,,
6132002,3385295,6.77,30.24,,
5848613,3983785,7.17,30.24,,
344426,177306,0.37,30.22,,
3040207,4169396,5.29,30.22,,
6462709,2335016,5.77,30.22,,
5455706,3595068,6.58,30.22,,
4403404,7194585,8.36,30.22,,
4975824,5142264,7.52,30.21,,
6418338,5284408,8.66,30.21,,
2602462,4804915,5.26,30.2,,
4546178,4368324,6.62,30.2,,
48158,9696463,1.02,30.19,,
1274451,9324731,5.13,30.19,,
5829802,6038567,8.82,30.19,,
3087077,6684997,6.75,30.18,,
4964090,7200153,8.89,30.18,,
5970202,7265221,9.79,30.18,,
1739974,5547720,4.62,30.17,,
1941812,9418157,6.36,30.17,,
2025263,9673859,6.58,30.17,,
4982060,5155952,7.54,30.17,,
6215222,4168360,7.57,30.17,,
8096838,667861,3.46,30.16,,
6331039,870050,3.49,30.15,,
4972321,4843538,7.3,30.15,,
2169153,7225813,5.89,30.13,,
2655474,7949138,6.84,30.13,,
5355310,7878100,9.67,30.13,,
9021125,3844551,8.77,30.12,,
7598192,4897016,9.08,30.12,,
1656625,8352675,5.54,30.11,,
4890674,9021299,9.89,30.11,,
1658890,3113465,3.38,30.1,,
5105587,2912965,5.74,30.09,,
8259535,1856015,5.83,30.09,,
2066581,7683467,5.93,30.09,,
4533710,8605788,9.3,30.09,,
5776010,1838006,4.85,30.08,,
1751914,4218333,4.05,30.07,,
2846712,2061519,3.61,30.05,,
1142438,8552198,4.66,30.05,,
2636878,4128228,4.92,30.04,,
2601777,9027664,7.22,30.04,,
5951676,5792925,8.75,30.04,,
3521781,5949415,6.82,30.03,,
2748171,9549319,7.64,30.03,,
1897469,6088709,5.07,30,,
4001539,2107499,4.33,29.98,,
6508427,5341506,8.8,29.98,,
6857441,6086023,9.64,29.97,,
2931364,3742678,4.94,29.95,,
2926660,8409208,7.41,29.95,,
5047732,7956065,9.46,29.95,,
5891233,7272093,9.77,29.95,,
1088416,4650649,3.36,29.94,,
3108181,5013470,5.89,29.94,,
997099,7738621,4.15,29.93,,
5814254,102800,1.15,29.92,,
3699489,4793368,6.29,29.92,,
3172865,9392773,8.15,29.92,,
4547129,7888913,8.94,29.92,,
6225286,1017411,3.76,29.91,,
3482419,1905018,3.85,29.91,,
9891756,4339665,9.79,29.91,,
7283865,2364876,6.2,29.9,,
3335953,5174634,6.21,29.9,,
2973814,6403063,6.52,29.9,,
2801990,7068295,6.65,29.9,,
6106506,6789196,9.62,29.9,,
1337747,5809429,4.17,29.89,,
2189768,5503179,5.19,29.89,,
5629338,5147948,8.04,29.89,,
5436576,7763001,9.71,29.89,,
6027083,539594,2.7,29.87,,
5047728,8353884,9.71,29.87,,
4430859,8781097,9.33,29.86,,
9730709,221192,2.19,29.85,,
4903080,7900245,9.31,29.85,,
8698113,5013437,9.87,29.85,,
1478985,8349146,5.26,29.84,,
3612148,5357592,6.58,29.84,,
4592467,5586264,7.57,29.84,,
4961499,8242901,9.56,29.83,,
2018577,5630064,5.04,29.81,,
7713773,1699776,5.42,29.81,,
6857766,3233211,7.04,29.81,,
8372883,2958266,7.45,29.81,,
9478817,4521654,9.8,29.81,,
3179223,8936161,7.98,29.8,,
6192287,5130313,8.43,29.8,,
1672086,8589544,5.67,29.79,,
6144152,6605192,9.53,29.79,,
6172684,927151,3.58,29.78,,
9484807,1384358,5.43,29.75,,
2546721,8962744,7.16,29.75,,
6040041,5805702,8.87,29.75,,
9516201,899362,4.38,29.74,,
4209546,9483708,9.46,29.74,,
3246608,8904154,8.05,29.73,,
9182530,4495291,9.63,29.73,,
4607597,2036986,4.59,29.72,,
3193460,8310627,7.72,29.72,,
7169140,2700650,6.59,29.71,,
6319907,5388713,8.75,29.71,,
4930745,8781879,9.86,29.71,,
1498164,7731163,5.1,29.7,,
7142915,4760939,8.74,29.7,,
5433464,3084843,6.14,29.69,,
7480625,4687644,8.88,29.69,,
2041316,2460018,3.36,29.68,,
2563266,9081624,7.24,29.67,,
4513772,8965094,9.54,29.67,,
9879634,3898854,9.31,29.66,,
8912451,4880446,9.89,29.66,,
4979485,1962343,4.69,29.65,,
2396809,4156528,4.74,29.65,,
2764370,7180621,6.68,29.65,,
7957041,4155365,8.63,29.65,,
3589387,7766539,7.92,29.64,,
6594353,4786047,8.43,29.64,,
3069078,7861841,7.37,29.63,,
5614780,3008872,6.17,29.61,,
2536007,9799788,7.48,29.61,,
2861606,9512535,7.83,29.61,,
5764827,1496585,4.41,29.6,,
2061257,8073257,6.13,29.6,,
4089988,8224611,8.71,29.59,,
5564211,7474361,9.68,29.59,,
7156659,5680830,9.58,29.58,,
2958638,2859590,4.37,29.57,,
3842935,7360640,7.99,29.57,,
5797586,5499823,8.48,29.57,,
3728492,8995803,8.7,29.57,,
3873677,9427239,9.08,29.57,,
2181152,5139383,5.03,29.56,,
357921,1546101,1.12,29.55,,
396007,7399139,2.57,29.55,,
3407616,4825096,6.09,29.55,,
1865485,9405176,6.3,29.54,,
9198811,3092775,8.02,29.54,,
3768272,7791012,8.14,29.54,,
5077574,7406303,9.22,29.54,,
7396555,1368346,4.78,29.53,,
4441162,7863385,8.88,29.53,,
6391983,678863,3.13,29.51,,
7794292,3113208,7.41,29.51,,
4649826,8543834,9.48,29.51,,
2995386,558047,1.94,29.49,,
3721384,6813561,7.58,29.49,,
2591437,7346312,6.56,29.48,,
9661310,3727587,9.03,29.47,,
3031234,9864094,8.23,29.46,,
3617061,3458044,5.32,29.45,,
5252133,4940918,7.67,29.45,,
4637748,6910765,8.52,29.45,,
6010502,4618270,7.94,29.41,,
6404774,6595895,9.79,29.41,,
7547625,5685054,9.87,29.4,,
8617756,4987473,9.88,29.4,,
2281644,762304,1.99,29.39,,
4979075,7480231,9.2,29.39,,
6981109,3340991,7.28,29.38,,
6441363,6789053,9.97,29.38,,
3338650,7707523,7.65,29.37,,
4888705,8893088,9.94,29.37,,
7337940,13961,0.48,29.36,,
8532768,2621855,7.13,29.36,,
4969037,7243276,9.04,29.36,,
737073,6592819,3.32,29.35,,
2828330,7854382,7.11,29.35,,
5082910,7170268,9.1,29.35,,
5619911,6082331,8.82,29.34,,
7017760,5317241,9.21,29.34,,
4614698,3709635,6.24,29.33,,
9094845,2723991,7.51,29.33,,
2859731,3091638,4.49,29.31,,
6605655,3256533,7,29.31,,
6728900,4726911,8.51,29.31,,
3345580,722399,2.35,29.29,,
1008796,8260629,4.36,29.29,,
7194770,4554775,8.64,29.29,,
8468166,4915744,9.74,29.29,,
4266720,2686133,5.11,29.28,,
8068938,1740895,5.66,29.28,,
5653715,6002517,8.8,29.27,,
2572596,9635807,7.52,29.26,,
8831555,4893772,9.93,29.26,,
8730880,2521117,7.09,29.25,,
9158110,3708867,8.8,29.25,,
9046732,1894486,6.25,29.24,,
9038912,2692792,7.45,29.24,,
5269829,7688416,9.62,29.24,,
8005974,1865914,5.84,29.23,,
4666833,5791549,7.86,29.23,,
3388466,1035612,2.83,29.22,,
2251982,6039380,5.57,29.22,,
1995276,9747083,6.66,29.22,,
6381028,6847893,9.99,29.22,,
7261751,1714649,5.33,29.2,,
4372428,2718292,5.21,29.19,,
3527724,4097366,5.75,29.19,,
3616345,2234400,4.3,29.18,,
5906385,2126971,5.36,29.17,,
3325248,5339988,6.37,29.17,,
3184913,8193770,7.73,29.17,,
2333352,5749179,5.54,29.16,,
2433999,6761594,6.14,29.16,,
6008326,4176095,7.58,29.14,,
7706017,2030268,5.99,29.12,,
2006234,9967894,6.77,29.12,,
8569893,2522037,7.04,29.12,,
5043273,3964495,6.77,29.11,,
7820681,4616469,9.1,29.11,,
2735985,8006256,7.09,29.09,,
7621480,3039673,7.29,29.09,,
4577673,252198,1.63,29.08,,
9204234,3104590,8.1,29.08,,
6066380,5780993,8.97,29.08,,
4923777,5036137,7.54,29.07,,
8099082,3673442,8.26,29.07,,
4670177,5471288,7.66,29.06,,
2906666,2750830,4.29,29.05,,
2577712,5098981,5.49,29.05,,
7066759,3706803,7.76,29.05,,
5591088,7094602,9.55,29.05,,
5825460,3919799,7.24,29.04,,
7978856,2619909,6.93,29.03,,
5882977,1653180,4.73,29.02,,
7763494,1874107,5.78,29.02,,
5501924,7046539,9.44,29.02,,
6815123,5914117,9.63,29.02,,
3583055,1394842,3.39,29.01,,
1209960,7577378,4.59,29.01,,
6011518,1859506,5.07,29.01,,
6991499,3797243,7.81,29.01,,
3337254,9515345,8.55,29.01,,
2040090,6000550,5.31,29,,
9793329,2956905,8.16,29,,
844541,9665562,4.33,28.99,,
3969325,3258262,5.46,28.99,,
5663898,6498480,9.2,28.99,,
6449949,6433223,9.77,28.99,,
5912886,7345122,10,28.99,,
915085,6100503,3.59,28.98,,
2294014,3750932,4.45,28.98,,
1600021,7200543,5.15,28.98,,
3892008,3961469,5.96,28.98,,
6484575,5655502,9.19,28.98,,
2607488,5491249,5.74,28.97,,
8138306,2230025,6.47,28.97,,
4832697,5467761,7.8,28.96,,
7947414,4275343,8.85,28.96,,
4250579,190784,1.37,28.95,,
6748445,433639,2.6,28.95,,
1794310,9617069,6.31,28.95,,
8968152,4058730,9.16,28.95,,
8268906,4279596,9.03,28.93,,
2164122,7884090,6.28,28.91,,
1266415,4616208,3.68,28.87,,
3368584,7485118,7.63,28.87,,
7065597,4427502,8.51,28.86,,
3440711,9289074,8.6,28.86,,
7631479,1736465,5.54,28.85,,
792585,8827005,4.02,28.83,,
4201947,9989148,9.86,28.83,,
8575800,126843,1.59,28.82,,
4376996,4186209,6.51,28.82,,
7684424,3638606,8.05,28.82,,
9263282,2945814,7.95,28.81,,
7019712,1232232,4.48,28.8,,
2376095,6320296,5.9,28.8,,
7568264,5462505,9.79,28.8,,
5364890,8004066,9.97,28.8,,
3772066,1485268,3.6,28.79,,
1196435,4753670,3.63,28.79,,
4836462,5503269,7.86,28.79,,
8892892,4036208,9.12,28.78,,
8663417,4371064,9.37,28.78,,
2090287,7013828,5.83,28.77,,
1758431,2065428,2.9,28.76,,
3072748,8035199,7.57,28.76,,
50906,9879885,1.08,28.75,,
6291748,4228597,7.86,28.75,,
322958,9873320,2.72,28.74,,
7152689,2041111,5.82,28.74,,
5769688,6418771,9.27,28.73,,
1973866,9467931,6.59,28.72,,
3290171,9043670,8.31,28.72,,
4137825,6694461,8.02,28.71,,
5200137,6625896,8.95,28.71,,
1095673,6110969,3.95,28.7,,
4226164,4120624,6.36,28.7,,
8234517,3067639,7.67,28.69,,
1304640,1770169,2.32,28.68,,
3790625,1315865,3.41,28.68,,
6549654,4971940,8.7,28.68,,
7139169,3294585,7.4,28.67,,
2001462,2476733,3.4,28.66,,
3200021,4041796,5.49,28.66,,
3987399,3770648,5.92,28.66,,
2521828,8951177,7.25,28.66,,
6125555,1967525,5.3,28.65,,
8352051,4214545,9.05,28.65,,
7343655,3199246,7.4,28.64,,
4498709,7189423,8.68,28.64,,
3769043,7597217,8.17,28.63,,
6115212,6165445,9.37,28.63,,
9948277,3928278,9.54,28.63,,
9284282,1258934,5.22,28.62,,
3345338,5508871,6.56,28.62,,
6788211,5031817,8.92,28.62,,
8005204,4769408,9.43,28.62,,
9590586,4360910,9.87,28.62,,
978327,1968681,2.12,28.61,,
7022268,969329,3.98,28.61,,
6052000,5084330,8.47,28.61,,
5919066,455462,2.51,28.6,,
8546522,1389084,5.26,28.58,,
3584145,9729719,9.02,28.58,,
3513598,416239,1.85,28.57,,
7524998,5096143,9.46,28.57,,
9439979,988821,4.67,28.56,,
4033685,4156153,6.26,28.56,,
4747377,5896592,8.09,28.56,,
3731045,7772803,8.23,28.56,,
3905207,9653924,9.39,28.56,,
9259183,2760140,7.73,28.55,,
3414707,5080233,6.37,28.54,,
3002183,9317695,8.09,28.54,,
6787856,3988362,7.96,28.52,,
2200697,9606247,7.03,28.51,,
4191910,7875952,8.79,28.51,,
9168181,4220939,9.52,28.51,,
6687632,2698654,6.5,28.5,,
6863749,4904979,8.88,28.5,,
3931953,2364690,4.67,28.49,,
1909398,5152275,4.8,28.49,,
2306163,4294970,4.82,28.48,,
8237770,1858712,5.99,28.47,,
5909516,3347436,6.81,28.47,,
7933247,1513623,5.31,28.45,,
7068980,1876056,5.58,28.44,,
3537380,7323095,7.8,28.44,,
7416620,5367662,9.66,28.44,,
5492795,3259379,6.48,28.43,,
6660084,3973590,7.88,28.43,,
5600075,2315950,5.52,28.42,,
1722450,4133332,4.09,28.41,,
1882099,4828006,4.62,28.41,,
6967365,3393633,7.45,28.41,,
8503713,1492483,5.46,28.4,,
9027757,3367055,8.45,28.4,,
483430,6501159,2.72,28.39,,
1829676,5641571,4.93,28.39,,
1666812,1075930,2.05,28.38,,
7439844,4693881,9.06,28.38,,
5508863,6633447,9.27,28.38,,
1851921,6098782,5.15,28.37,,
5104296,3250548,6.25,28.37,,
2416988,6355139,6.01,28.36,,
2028165,8376279,6.32,28.36,,
5043230,5366125,7.98,28.36,,
610093,4938895,2.66,28.35,,
7798653,1591503,5.4,28.35,,
4331449,8133770,9.11,28.35,,
1405019,5692365,4.34,28.34,,
5268476,3027907,6.13,28.34,,
7833182,4552157,9.16,28.34,,
2323275,2726852,3.86,28.33,,
7932897,4350644,9.02,28.32,,
368853,3308732,1.7,28.31,,
3242821,490791,1.94,28.31,,
2186097,1761259,3.01,28.31,,
4758374,3864336,6.58,28.31,,
9011116,742246,3.97,28.29,,
3804031,7015592,7.93,28.29,,
8642938,3379631,8.3,28.29,,
8305916,4854249,9.75,28.29,,
134389,9693574,1.75,28.28,,
9630636,1407972,5.66,28.28,,
5922658,4413100,7.86,28.27,,
6513947,1519272,4.83,28.26,,
5691682,4170093,7.49,28.26,,
4965357,8115593,9.76,28.25,,
9263643,1958883,6.55,28.24,,
3950431,9919832,9.62,28.24,,
1823268,2380039,3.2,28.23,,
7875179,1111562,4.55,28.23,,
6292404,1603523,4.88,28.23,,
9939097,2871696,8.21,28.23,,
6607631,5885887,9.59,28.23,,
1105598,7988274,4.57,28.22,,
6073651,3891177,7.48,28.22,,
1015768,4994254,3.46,28.21,,
3410094,2650219,4.63,28.19,,
7464255,2856368,7.1,28.19,,
1521522,1850455,2.58,28.18,,
8708764,3792719,8.84,28.18,,
5261542,7483996,9.66,28.18,,
7906144,4244079,8.92,28.17,,
2149292,9194399,6.84,28.16,,
4784776,7262268,9.07,28.16,,
7615499,5087826,9.58,28.16,,
6425766,5567874,9.21,28.15,,
2875947,1262127,2.93,28.14,,
6872056,3184138,7.2,28.14,,
9525324,2208521,7.06,28.13,,
4212667,8921082,9.44,28.13,,
6204099,5885853,9.31,28.12,,
4171094,9829014,9.86,28.12,,
2528060,1731088,3.22,28.11,,
7754041,2236703,6.42,28.11,,
3373637,5770199,6.8,28.11,,
4894248,6327902,8.57,28.11,,
4622287,6833911,8.66,28.11,,
1320464,7993140,5.01,28.1,,
3448094,8711146,8.45,28.1,,
3751939,4410118,6.27,28.09,,
9478442,3849030,9.31,28.08,,
814798,1766865,1.85,28.07,,
926375,7541408,4.08,28.07,,
3814591,9611943,9.34,28.07,,
1648111,6167774,4.92,28.06,,
2518766,8872131,7.29,28.06,,
6741117,4837564,8.81,28.06,,
1719603,9864375,6.35,28.05,,
1619588,7651306,5.43,28.03,,
8666436,3009076,7.88,28.03,,
333075,5055286,2,28.02,,
6195630,2660323,6.26,28.02,,
5128021,6215910,8.71,28.02,,
6626413,4994312,8.88,28.02,,
9122230,4232597,9.59,28.02,,
8526993,4706146,9.78,28.01,,
2019395,8914939,6.55,28,,
4743952,4957787,7.49,28,,
9444749,4305722,9.84,28,,
4521079,2983711,5.67,27.99,,
2031316,8271367,6.33,27.99,,
3037888,5987448,6.58,27.99,,
7994215,2569852,7,27.98,,
2872303,9078247,7.89,27.98,,
7514269,4611168,9.09,27.98,,
5482986,6346795,9.11,27.98,,
6814477,2707303,6.63,27.97,,
4786781,7568631,9.3,27.97,,
2128101,9683553,7.01,27.96,,
3033186,9292983,8.2,27.95,,
6025713,5751789,9.1,27.94,,
8475919,2515457,7.14,27.93,,
3074165,9705335,8.44,27.93,,
8018705,4626812,9.41,27.93,,
2864084,8325658,7.55,27.92,,
3401828,8301571,8.22,27.92,,
3264250,9269746,8.5,27.92,,
5159250,6926684,9.24,27.92,,
1510476,2055641,2.72,27.91,,
6704370,2340997,6.13,27.91,,
4743043,8513277,9.83,27.91,,
1268131,6560537,4.46,27.89,,
6681438,477360,2.76,27.88,,
1515336,6933948,5.01,27.88,,
5736102,5987267,9.07,27.88,,
7731928,1355514,5.01,27.86,,
2840287,4599800,5.59,27.86,,
3317965,9760074,8.81,27.86,,
4996364,5594835,8.18,27.85,,
108307,1595128,0.64,27.84,,
4381052,8650547,9.53,27.84,,
9266991,2725447,7.78,27.82,,
8105191,3275574,7.98,27.82,,
6759191,1103444,4.23,27.81,,
1444053,6756392,4.84,27.81,,
7533410,2816482,7.14,27.8,,
3172183,4219069,5.67,27.79,,
8105104,2489619,6.96,27.79,,
1557672,8917988,5.78,27.77,,
3573165,7670486,8.12,27.77,,
7966026,4453115,9.23,27.77,,
8144464,4494150,9.38,27.77,,
1415816,8458606,5.37,27.76,,
1716499,9793408,6.36,27.76,,
8992180,1468741,5.64,27.75,,
1442068,9355375,5.7,27.75,,
9255188,4029550,9.47,27.75,,
4345312,1888321,4.44,27.72,,
3660364,3888243,5.85,27.72,,
2773305,9180284,7.83,27.71,,
3932063,2312334,4.68,27.7,,
3313788,7425793,7.7,27.7,,
8789256,3129428,8.14,27.7,,
4899965,6267666,8.6,27.7,,
3526169,3325217,5.32,27.69,,
3745427,7652587,8.31,27.69,,
5797463,2213042,5.56,27.68,,
3917924,6127446,7.61,27.68,,
9755210,2656151,7.9,27.68,,
3964733,8619887,9.08,27.68,,
1587783,9447318,6.02,27.67,,
3913744,6278937,7.7,27.67,,
8613205,3032186,7.94,27.67,,
6648164,5583094,9.46,27.66,,
4121436,6070142,7.77,27.65,,
1783302,7927324,5.84,27.64,,
6586853,3676179,7.65,27.64,,
996759,5218284,3.54,27.63,,
1014979,6676887,4.05,27.62,,
2768489,5636524,6.14,27.62,,
5200272,4939462,7.88,27.61,,
7916646,4508803,9.29,27.6,,
9279291,4427137,9.97,27.6,,
1776321,5965589,5.06,27.59,,
1750563,7711285,5.71,27.59,,
8337729,2956559,7.72,27.59,,
7608707,4685984,9.29,27.59,,
8841343,1849751,6.29,27.58,,
4578686,6270463,8.33,27.58,,
6438746,1599416,4.99,27.57,,
6730563,3796119,7.86,27.57,,
5697199,6847500,9.72,27.57,,
1048989,4962593,3.55,27.55,,
3938451,6852405,8.09,27.55,,
4987796,5471541,8.13,27.55,,
3155754,1852933,3.76,27.54,,
5163818,2100064,5.13,27.54,,
8248866,3605517,8.49,27.54,,
5247232,2076157,5.14,27.52,,
1765422,8420389,6,27.52,,
477437,7743682,2.99,27.51,,
7226763,1173183,4.54,27.5,,
4584765,4952036,7.42,27.5,,
9058651,4197650,9.61,27.5,,
4032525,9671346,9.73,27.5,,
3548908,5494620,6.88,27.48,,
3985422,7258359,8.38,27.48,,
8037354,1500728,5.41,27.47,,
